Dataset,Model,Fold,Scope,Label Index,Label Name,Brier Score,ECE,Log Loss
music,CC_Logistic,3,Per Label,0,amazed-suprised,0.14546956437753267,0.06707542283870911,0.4524782712690952
music,CC_Logistic,3,Per Label,1,happy-pleased,0.1843660131396452,0.07512357628951638,0.5525653075792798
music,CC_Logistic,3,Per Label,2,relaxing-clam,0.16791422679284437,0.09521809764900956,0.4954807770602196
music,CC_Logistic,3,Per Label,3,quiet-still,0.09695471308766038,0.0807757459788186,0.3048089094576976
music,CC_Logistic,3,Per Label,4,sad-lonely,0.16744461087512827,0.17474166339340272,0.5396092201677297
music,CC_Logistic,3,Per Label,5,angry-aggresive,0.1297057283214342,0.11838423089102434,0.3747603458003961
music,CC_Logistic,4,Per Label,0,amazed-suprised,0.1647633599377395,0.13108934314154527,0.5146518673290819
music,CC_Logistic,4,Per Label,1,happy-pleased,0.17527939834331993,0.07475906751361214,0.531125686524735
music,CC_Logistic,4,Per Label,2,relaxing-clam,0.16002316328528243,0.07477512953709028,0.4851587316781815
music,CC_Logistic,4,Per Label,3,quiet-still,0.075660402975667,0.1084554423173626,0.24387882736747507
music,CC_Logistic,4,Per Label,4,sad-lonely,0.12216139492066447,0.12189096959010393,0.38682864068762457
music,CC_Logistic,4,Per Label,5,angry-aggresive,0.15094081158040584,0.15192450293067827,0.49213902857083935
music,CC_Logistic,5,Per Label,0,amazed-suprised,0.13860202826410664,0.07740019592202167,0.4254566629232995
music,CC_Logistic,5,Per Label,1,happy-pleased,0.1898571611497101,0.08914792008635376,0.5558225980918825
music,CC_Logistic,5,Per Label,2,relaxing-clam,0.1834713317699757,0.11365393055759433,0.553098924502974
music,CC_Logistic,5,Per Label,3,quiet-still,0.07435880762602445,0.07029841289263192,0.24298310836478454
music,CC_Logistic,5,Per Label,4,sad-lonely,0.15658466855821837,0.09021423379068866,0.47651616680995623
music,CC_Logistic,5,Per Label,5,angry-aggresive,0.1757704015889747,0.15783300408502557,0.5425485058604573
music,MLC_PA_Logistic,1,Aggregate,,,0.13586488871412938,0.05643801077208935,0.42335914148461357
music,MLC_PA_Logistic,2,Aggregate,,,0.1479656697383185,0.03475597119137466,0.4493999604206552
music,MLC_PA_Logistic,3,Aggregate,,,0.13546313232067664,0.03757362861865068,0.4223463294554198
music,MLC_PA_Logistic,4,Aggregate,,,0.13606238192190273,0.0544326954582952,0.4292218695102716
music,MLC_PA_Logistic,5,Aggregate,,,0.14046009324981476,0.03103763563696794,0.43878832828059733
music,MLC_PA_Logistic,1,Per Label,0,amazed-suprised,0.127028348131262,0.0744085451079329,0.4042153563705829
music,MLC_PA_Logistic,1,Per Label,1,happy-pleased,0.18120821256843603,0.0384948155960115,0.5400587687316019
music,MLC_PA_Logistic,1,Per Label,2,relaxing-clam,0.17262345114287847,0.118459802120924,0.5125922304225798
music,MLC_PA_Logistic,1,Per Label,3,quiet-still,0.07618810080239542,0.06714842624572485,0.2553496122847984
music,MLC_PA_Logistic,1,Per Label,4,sad-lonely,0.1413008695648016,0.09163834963839095,0.4460034091480102
music,MLC_PA_Logistic,1,Per Label,5,angry-aggresive,0.11684035007500276,0.101966139629088,0.3819354719501081
music,MLC_PA_Logistic,2,Per Label,0,amazed-suprised,0.13254807825185555,0.05750057090105664,0.41218024118009206
music,MLC_PA_Logistic,2,Per Label,1,happy-pleased,0.21541176514952423,0.0944341391356837,0.6253738704794238
music,MLC_PA_Logistic,2,Per Label,2,relaxing-clam,0.1621551241535353,0.07619670033454894,0.4846337918318556
music,MLC_PA_Logistic,2,Per Label,3,quiet-still,0.06411422008742575,0.06346274874694921,0.22103872808403938
music,MLC_PA_Logistic,2,Per Label,4,sad-lonely,0.16289128987140492,0.0934716247780344,0.49742480863836047
music,MLC_PA_Logistic,2,Per Label,5,angry-aggresive,0.1506735409161655,0.08460338341011756,0.4557483223101594
music,MLC_PA_Logistic,3,Per Label,0,amazed-suprised,0.14546956437753267,0.06707542283870911,0.4524782712690952
music,MLC_PA_Logistic,3,Per Label,1,happy-pleased,0.1850367202158529,0.05753408516046859,0.5539716380610655
music,MLC_PA_Logistic,3,Per Label,2,relaxing-clam,0.15841039024876702,0.08116605511661303,0.48144090242900883
music,MLC_PA_Logistic,3,Per Label,3,quiet-still,0.07966440146848125,0.038007192356031984,0.26965833582401344
music,MLC_PA_Logistic,3,Per Label,4,sad-lonely,0.13800533021588382,0.08656355901423968,0.4381786766758561
music,MLC_PA_Logistic,3,Per Label,5,angry-aggresive,0.10619238739754198,0.09021627652161396,0.33835015247347894
music,MLC_PA_Logistic,4,Per Label,0,amazed-suprised,0.1647633599377395,0.13108934314154527,0.5146518673290819
music,MLC_PA_Logistic,4,Per Label,1,happy-pleased,0.17560001903586941,0.05430428783933654,0.5317692211485001
music,MLC_PA_Logistic,4,Per Label,2,relaxing-clam,0.1670088753616125,0.12631412114588028,0.5031588327634823
music,MLC_PA_Logistic,4,Per Label,3,quiet-still,0.06599045287142863,0.06320485376000616,0.22111677414125916
music,MLC_PA_Logistic,4,Per Label,4,sad-lonely,0.10324577620047791,0.11986784715236735,0.34555689525522093
music,MLC_PA_Logistic,4,Per Label,5,angry-aggresive,0.1397658081242884,0.07493025050772463,0.4590776264240855
music,MLC_PA_Logistic,5,Per Label,0,amazed-suprised,0.13860202826410664,0.07740019592202167,0.4254566629232995
music,MLC_PA_Logistic,5,Per Label,1,happy-pleased,0.1889176337959572,0.08038646818584755,0.5536849976984828
music,MLC_PA_Logistic,5,Per Label,2,relaxing-clam,0.17826130752478153,0.14112345420387612,0.550134025086697
music,MLC_PA_Logistic,5,Per Label,3,quiet-still,0.07092127079073607,0.051830019792561424,0.23713586075649773
music,MLC_PA_Logistic,5,Per Label,4,sad-lonely,0.1453173909046758,0.10500688841488182,0.4685915177866602
music,MLC_PA_Logistic,5,Per Label,5,angry-aggresive,0.12074092821863132,0.09291415518256917,0.3977269054319467
music,GSI_MLC_PA_Logistic,1,Aggregate,,,0.1331957535994455,0.036542368752338364,0.4140574541173854
music,GSI_MLC_PA_Logistic,2,Aggregate,,,0.14746561076793346,0.03797173273329678,0.45124731895237963
music,GSI_MLC_PA_Logistic,3,Aggregate,,,0.1358741071243459,0.04927671831385774,0.4285377838038487
music,GSI_MLC_PA_Logistic,4,Aggregate,,,0.13625904538723477,0.05086182731057407,0.4275099152332991
