Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
yeast,BR_Logistic,1,0.7966126656848307,0.20338733431516937,0.4920577646866307,0.6015752517814373,0.4811652487100995,0.34002876704615176,0.3599663172280439,0.6286636192524873,0.13814432989690723
yeast,BR_Logistic,2,0.7977908689248896,0.20220913107511046,0.5060006545573555,0.6151855589999919,0.5170031394579077,0.3584552882323734,0.37780654590999685,0.6370605339677504,0.15876288659793814
yeast,BR_Logistic,3,0.8000597728631201,0.19994022713687987,0.5092440393172611,0.6171126409620132,0.527147979542926,0.35781993029497255,0.3790154046838568,0.6433901918976546,0.15481171548117154
yeast,BR_Logistic,4,0.7969768820391228,0.2030231179608773,0.49954344871357326,0.607994616034035,0.5643431757366029,0.3500881726948924,0.3728635353541395,0.6327077747989276,0.14730290456431536
yeast,BR_Logistic,5,0.7990613083015548,0.2009386916984453,0.4927479547602751,0.6042742906192597,0.5764687912596943,0.3548430941029081,0.38410483081531266,0.6334938469769931,0.13347022587268995
yeast,CC_Logistic,1,0.7832106038291605,0.21678939617083948,0.4739544933874831,0.5654951920931302,0.48337067636226416,0.36926264497121897,0.4001976550631749,0.6095490716180372,0.19381443298969073
yeast,CC_Logistic,2,0.7807069219440353,0.21929307805596465,0.49139755433569865,0.5832539282023818,0.4606211386385292,0.38193903682008706,0.402104014661902,0.6139486647653617,0.22268041237113403
yeast,CC_Logistic,3,0.7890017931858936,0.2109982068141064,0.5034053928405393,0.6011683342227275,0.49436629880560196,0.3837892210950873,0.4080957297530268,0.6311389759665622,0.21338912133891214
yeast,CC_Logistic,4,0.7817131001778305,0.21828689982216953,0.48748218701538204,0.588616639239046,0.4298920664893067,0.3776610577196596,0.39025167635524977,0.6202629543696829,0.1887966804979253
yeast,CC_Logistic,5,0.7877676738046347,0.21223232619536522,0.48917652618884644,0.589332000420296,0.47889194227980475,0.3851991916260996,0.40800626421397734,0.6240581969342687,0.19096509240246407
yeast,MLC_PA_Logistic,1,0.7966126656848307,0.20338733431516937,0.4920577646866307,0.6015752517814373,0.4811652487100995,0.34002876704615176,0.3599663172280439,0.6286636192524873,0.13814432989690723
yeast,MLC_PA_Logistic,2,0.7977908689248896,0.20220913107511046,0.5060006545573555,0.6151855589999919,0.5170031394579077,0.3584552882323734,0.37780654590999685,0.6370605339677504,0.15876288659793814
yeast,MLC_PA_Logistic,3,0.8000597728631201,0.19994022713687987,0.5092440393172611,0.6171126409620132,0.527147979542926,0.35781993029497255,0.3790154046838568,0.6433901918976546,0.15481171548117154
yeast,MLC_PA_Logistic,4,0.7969768820391228,0.2030231179608773,0.49954344871357326,0.607994616034035,0.5643431757366029,0.3500881726948924,0.3728635353541395,0.6327077747989276,0.14730290456431536
yeast,MLC_PA_Logistic,5,0.7990613083015548,0.2009386916984453,0.4927479547602751,0.6042742906192597,0.5764687912596943,0.3548430941029081,0.38410483081531266,0.6334938469769931,0.13347022587268995
yeast,GSI_MLC_PA_Logistic,1,0.7899852724594992,0.21001472754050074,0.5033439698903617,0.6118055941767282,0.4610549088955274,0.37545753305267954,0.383795844013077,0.6352941176470588,0.15257731958762888
yeast,GSI_MLC_PA_Logistic,2,0.7916053019145802,0.20839469808541974,0.5039248895434462,0.6132632316137471,0.4385899542964529,0.37592541810779034,0.38636520285200243,0.6363402724235415,0.16082474226804125
yeast,GSI_MLC_PA_Logistic,3,0.7948296473401075,0.20517035265989242,0.5134356113435612,0.6203661633577952,0.5265339298870019,0.3718247162401004,0.3840467950343466,0.6429128738621587,0.1589958158995816
yeast,GSI_MLC_PA_Logistic,4,0.7897154712507409,0.21028452874925904,0.5096691574907343,0.6170515155931314,0.5546224546637435,0.3799418788550697,0.3833839371269133,0.6379178361826997,0.16390041493775934
yeast,GSI_MLC_PA_Logistic,5,0.7946611909650925,0.2053388090349076,0.5024648805449627,0.6134041865048024,0.4975031440506014,0.36480842909531713,0.3753881668750911,0.6359854394175767,0.15811088295687886
genbase,BR_Logistic,1,0.9980506822612085,0.001949317738791423,0.9699248120300752,0.9752953813104189,0.6666666666666666,0.6543209876543209,0.6592592592592593,0.9784615384615385,0.9473684210526315
genbase,BR_Logistic,2,0.9983164983164983,0.0016835016835016834,0.9842171717171718,0.9895743145743147,0.6666666666666666,0.6481481481481481,0.6543209876543209,0.9817073170731707,0.9621212121212122
genbase,BR_Logistic,3,0.9974747474747475,0.0025252525252525255,0.960858585858586,0.9666666666666667,0.6984126984126985,0.6779541446208113,0.6855031173871753,0.9719626168224299,0.9393939393939394
genbase,BR_Logistic,4,0.9985970819304153,0.0014029180695847362,0.9696969696969697,0.9722222222222221,0.7407407407407407,0.7264550264550265,0.7326185834957765,0.9847094801223242,0.9621212121212122
genbase,BR_Logistic,5,0.9983291562238931,0.001670843776106934,0.9786967418546365,0.9834586466165413,0.6666666666666666,0.6537037037037037,0.65942634363687,0.9815950920245399,0.9624060150375939
genbase,CC_Logistic,1,0.9980506822612085,0.001949317738791423,0.9699248120300752,0.9752953813104189,0.6666666666666666,0.6543209876543209,0.6592592592592593,0.9784615384615385,0.9473684210526315
genbase,CC_Logistic,2,0.9985970819304153,0.0014029180695847362,0.9861111111111113,0.9906565656565656,0.7037037037037037,0.6851851851851852,0.691358024691358,0.9848024316109423,0.9696969696969697
genbase,CC_Logistic,3,0.9974747474747475,0.0025252525252525255,0.960858585858586,0.9666666666666667,0.6984126984126985,0.6779541446208113,0.6855031173871753,0.9719626168224299,0.9393939393939394
genbase,CC_Logistic,4,0.9985970819304153,0.0014029180695847362,0.9696969696969697,0.9722222222222221,0.7407407407407407,0.7264550264550265,0.7326185834957765,0.9847094801223242,0.9621212121212122
genbase,CC_Logistic,5,0.9986076301865776,0.001392369813422445,0.981203007518797,0.9849624060150376,0.7037037037037037,0.6907407407407407,0.6964633806739071,0.9847094801223242,0.9699248120300752
genbase,MLC_PA_Logistic,1,0.9980506822612085,0.001949317738791423,0.9699248120300752,0.9752953813104189,0.6666666666666666,0.6543209876543209,0.6592592592592593,0.9784615384615385,0.9473684210526315
genbase,MLC_PA_Logistic,2,0.9983164983164983,0.0016835016835016834,0.9842171717171718,0.9895743145743147,0.6666666666666666,0.6481481481481481,0.6543209876543209,0.9817073170731707,0.9621212121212122
genbase,MLC_PA_Logistic,3,0.9974747474747475,0.0025252525252525255,0.960858585858586,0.9666666666666667,0.6984126984126985,0.6779541446208113,0.6855031173871753,0.9719626168224299,0.9393939393939394
genbase,MLC_PA_Logistic,4,0.9985970819304153,0.0014029180695847362,0.9696969696969697,0.9722222222222221,0.7407407407407407,0.7264550264550265,0.7326185834957765,0.9847094801223242,0.9621212121212122
genbase,MLC_PA_Logistic,5,0.9983291562238931,0.001670843776106934,0.9786967418546365,0.9834586466165413,0.6666666666666666,0.6537037037037037,0.65942634363687,0.9815950920245399,0.9624060150375939
genbase,GSI_MLC_PA_Logistic,1,0.9980506822612085,0.001949317738791423,0.9699248120300752,0.9752953813104189,0.6666666666666666,0.6543209876543209,0.6592592592592593,0.9784615384615385,0.9473684210526315
genbase,GSI_MLC_PA_Logistic,2,0.9983164983164983,0.0016835016835016834,0.9842171717171718,0.9895743145743147,0.6666666666666666,0.6481481481481481,0.6543209876543209,0.9817073170731707,0.9621212121212122
genbase,GSI_MLC_PA_Logistic,3,0.9974747474747475,0.0025252525252525255,0.960858585858586,0.9666666666666667,0.6984126984126985,0.6779541446208113,0.6855031173871753,0.9719626168224299,0.9393939393939394
genbase,GSI_MLC_PA_Logistic,4,0.9985970819304153,0.0014029180695847362,0.9696969696969697,0.9722222222222221,0.7407407407407407,0.7264550264550265,0.7326185834957765,0.9847094801223242,0.9621212121212122
genbase,GSI_MLC_PA_Logistic,5,0.9983291562238931,0.001670843776106934,0.9786967418546365,0.9834586466165413,0.6666666666666666,0.6537037037037037,0.65942634363687,0.9815950920245399,0.9624060150375939
medical,BR_Logistic,1,0.9900462962962963,0.009953703703703704,0.724826388888889,0.7505208333333333,0.3103855818336693,0.2537665009887232,0.2709239471729459,0.8080357142857143,0.6458333333333334
medical,BR_Logistic,2,0.9896745230078563,0.010325476992143659,0.7230639730639732,0.7516835016835017,0.31507217546433236,0.2682513133470202,0.2832436452744115,0.7937219730941704,0.6414141414141414
medical,BR_Logistic,3,0.98997150997151,0.010028490028490029,0.7128205128205128,0.7391452991452991,0.3416755478846982,0.2643826834960277,0.29068303492949243,0.7990867579908676,0.6358974358974359
medical,BR_Logistic,4,0.988998899889989,0.011001100110011002,0.6856435643564357,0.7079207920792079,0.32778010715117634,0.273538217353731,0.29264093614210746,0.7727272727272727,0.6188118811881188
medical,BR_Logistic,5,0.9894124490983129,0.010587550901687027,0.7382198952879581,0.762129144851658,0.3288083534822665,0.2653359578571501,0.28450591869501524,0.7982261640798226,0.6649214659685864
medical,CC_Logistic,1,0.9895833333333334,0.010416666666666666,0.7152777777777778,0.7390625000000001,0.3111377185858061,0.24177355566244454,0.2625654709030668,0.7963800904977375,0.640625
medical,CC_Logistic,2,0.9897867564534231,0.01021324354657688,0.7432659932659934,0.7668350168350169,0.29268188262959505,0.2685267267866849,0.276205832998504,0.7973273942093542,0.6767676767676768
medical,CC_Logistic,3,0.9905413105413106,0.009458689458689459,0.735897435897436,0.7613675213675214,0.34275862118999373,0.2692724542191318,0.2940421960536333,0.8109339407744874,0.6615384615384615
medical,CC_Logistic,4,0.9888888888888889,0.011111111111111112,0.6905940594059405,0.7077557755775578,0.3266753817361061,0.27469261850813215,0.29294922233061144,0.7699316628701595,0.6386138613861386
medical,CC_Logistic,5,0.9898778359511344,0.01012216404886562,0.7696335078534031,0.794240837696335,0.34999729417120723,0.2765264340476263,0.29527885803510273,0.8104575163398693,0.6910994764397905
medical,MLC_PA_Logistic,1,0.9900462962962963,0.009953703703703704,0.724826388888889,0.7505208333333333,0.3103855818336693,0.2537665009887232,0.2709239471729459,0.8080357142857143,0.6458333333333334
medical,MLC_PA_Logistic,2,0.9896745230078563,0.010325476992143659,0.7230639730639732,0.7516835016835017,0.31507217546433236,0.2682513133470202,0.2832436452744115,0.7937219730941704,0.6414141414141414
medical,MLC_PA_Logistic,3,0.98997150997151,0.010028490028490029,0.7128205128205128,0.7391452991452991,0.3416755478846982,0.2643826834960277,0.29068303492949243,0.7990867579908676,0.6358974358974359
medical,MLC_PA_Logistic,4,0.988998899889989,0.011001100110011002,0.6856435643564357,0.7079207920792079,0.32778010715117634,0.273538217353731,0.29264093614210746,0.7727272727272727,0.6188118811881188
medical,MLC_PA_Logistic,5,0.9894124490983129,0.010587550901687027,0.7382198952879581,0.762129144851658,0.3288083534822665,0.2653359578571501,0.28450591869501524,0.7982261640798226,0.6649214659685864
medical,GSI_MLC_PA_Logistic,1,0.9895833333333334,0.010416666666666666,0.7152777777777778,0.7390624999999998,0.3103855818336693,0.2449481588370477,0.26456759177311223,0.7972972972972973,0.640625
medical,GSI_MLC_PA_Logistic,2,0.9894500561167228,0.010549943883277216,0.7180134680134681,0.7466329966329966,0.29275498648047665,0.26002086067212304,0.2716666594835892,0.7882882882882883,0.6363636363636364
medical,GSI_MLC_PA_Logistic,3,0.9901994301994302,0.0098005698005698,0.7230769230769231,0.7494017094017094,0.34343364207554095,0.26768515263183024,0.29325966285063215,0.8036529680365296,0.6461538461538462
medical,GSI_MLC_PA_Logistic,4,0.9892189218921892,0.01078107810781078,0.6897689768976897,0.707095709570957,0.3066856600189934,0.2669538552138133,0.28250122628045127,0.776255707762557,0.6386138613861386
medical,GSI_MLC_PA_Logistic,5,0.9896451425247237,0.010354857475276324,0.7486910994764397,0.7726003490401396,0.32903627371018673,0.26811373563492785,0.2861867986851277,0.8035320088300221,0.675392670157068
enron,BR_Logistic,1,0.9521171566476525,0.04788284335234752,0.4450403036885595,0.5523026150206384,0.26590178032927225,0.1818127616718556,0.2105797509010404,0.565455450472872,0.16279069767441862
enron,BR_Logistic,2,0.9500948978452607,0.04990510215473931,0.43173076923076925,0.5455547082766018,0.31918253507379235,0.1938125889206876,0.2301299393587241,0.5634765625,0.10650887573964497
enron,BR_Logistic,3,0.949685534591195,0.050314465408805034,0.43991498839324916,0.5512544782109999,0.3086279765125275,0.19351142307402142,0.22453563235135152,0.5572666025024061,0.13333333333333333
