Dataset,Model,Scope,Abstention_Cost,Macro-F1_Mean,Macro-F1_Std,Micro-F1_Mean,Micro-F1_Std,Hamming Loss_Mean,Hamming Loss_Std,Subset Accuracy_Mean,Subset Accuracy_Std,Example-F1_Mean,Example-F1_Std,train_time_Mean,train_time_Std,Abstentions-as-Zero Macro-F1_Mean,Abstentions-as-Zero Macro-F1_Std,Abstentions-as-Zero Micro-F1_Mean,Abstentions-as-Zero Micro-F1_Std,Generalized Loss_Mean,Generalized Loss_Std,Generalized Hamming Loss_Mean,Generalized Hamming Loss_Std,Selective Hamming Loss_Mean,Selective Hamming Loss_Std,Selective Macro-F1_Mean,Selective Macro-F1_Std,Selective Micro-F1_Mean,Selective Micro-F1_Std,Coverage_Mean,Coverage_Std,ABS_Mean,ABS_Std,AABS_Mean,AABS_Std,Abstention Rate_Mean,Abstention Rate_Std,Independent Label Count_Mean,Independent Label Count_Std,Dependent Label Count_Mean,Dependent Label Count_Std,Validation Full Macro-F1_Mean,Validation Full Macro-F1_Std
reuters-k500,MLC_PA,rejection,0.25,,,,,,,,,,,,,0.09822553961438367,0.008444934708473028,0.2556642865646154,0.010574406783566772,0.010140063264405091,0.0001312939016227431,0.010140063264405091,0.0001312939016227431,0.0083626363770631,0.00015096031017194092,0.12935512661368778,0.01074826060629164,0.337658495565145,0.014051187293299195,0.9926442784226353,0.00010246797157080603,0.5173317959375038,0.014276699579102485,0.0073557215773646335,0.0001024679715708318,0.0073557215773646335,0.0001024679715708318,,,,,,
reuters-k500,MLC_PA,rejection,0.3,,,,,,,,,,,,,0.11086349619281825,0.005983383324902763,0.28321689853057636,0.00839847655994682,0.010693830503974789,0.00012203712885650244,0.010693830503974789,0.00012203712885650244,0.009131788848115264,0.0001513659133585612,0.13498455774488244,0.008288947851444819,0.34553169182370774,0.00976838837190693,0.994629769691195,0.00011795741493115223,0.41280961654271636,0.015232253729259185,0.00537023030880507,0.00011795741493113425,0.00537023030880507,0.00011795741493113425,,,,,,
reuters-k500,MLC_PA,rejection,0.35,,,,,,,,,,,,,0.1238401493392119,0.007159854535197165,0.3104282063826915,0.00985452594237054,0.011046046549885797,0.00015818305790790904,0.011046046549885797,0.00015818305790790904,0.009747857788649252,0.00019942523881788797,0.14194755275249898,0.00934509278727606,0.3567101132958065,0.01223657889711194,0.9961846831187934,0.00012023027252032417,0.3194687437939677,0.014892165487590264,0.003815316881206681,0.00012023027252032302,0.003815316881206681,0.00012023027252032302,,,,,,
reuters-k500,MLC_PA,rejection,0.4,,,,,,,,,,,,,0.14188036090740394,0.00938785253411972,0.3405157163731884,0.013633615395785718,0.011291784161604179,0.00018707430423160924,0.011291784161604179,0.00018707430423160924,0.010369446746954863,0.0002121673003392786,0.1538684679416668,0.01012280430792372,0.3700176798250457,0.015112159246923334,0.9976328185161275,8.383796060346455e-05,0.21513181713014456,0.011611140892111679,0.0023671814838724437,8.383796060344427e-05,0.0023671814838724437,8.383796060344427e-05,,,,,,
reuters-k500,GSI_MLC_PA,full,,0.27981847745271277,0.015404517472154624,0.4993815998027264,0.008372257720841415,0.011729841750061792,0.0001569944164028329,0.36283938131966514,0.014151683122042225,0.467779703139397,0.0121419105827256,659.3866881370544,23.682298567369568,,,,,,,,,,,,,,,,,,,,,,,7.2,1.7888543819998317,95.8,1.7888543819998317,0.2789005495846212,0.012722252409271178
reuters-k500,GSI_MLC_PA,rejection,0.2,,,,,,,,,,,,,0.22940119377274454,0.017792358449693232,0.4444947106380532,0.016467346509385066,0.010286308474482248,0.0001677321855545148,0.010286308474482248,0.0001677321855545148,0.008865016409360714,0.0001488090096495843,0.2607124175581356,0.018376378766614937,0.5086516799818879,0.013953505099180901,0.9925639201543763,0.00036716174680308846,0.5410244452790971,0.024738533452929153,0.007436079845623772,0.0003671617468030953,0.007436079845623772,0.0003671617468030953,,,,,,
reuters-k500,GSI_MLC_PA,rejection,0.25,,,,,,,,,,,,,0.24127702999372475,0.01507423381693864,0.45913441291731266,0.012768956636998141,0.010735339402245003,0.00018824852056449132,0.010735339402245003,0.00018824852056449132,0.00934496964205345,0.00018234367931575413,0.26626678558859057,0.015571370304352851,0.509136390659221,0.01132769989041907,0.9942225873278167,0.0003315260679863429,0.458030265395038,0.020392489775671017,0.005777412672183235,0.00033152606798632746,0.005777412672183235,0.00033152606798632746,,,,,,
reuters-k500,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.253565107741863,0.01643861601326331,0.47097331206653764,0.01252936519084628,0.011071177244099794,0.00017041566688265908,0.011071177244099794,0.00017041566688265908,0.00979370858869171,0.00017343341247706327,0.2728201067599497,0.016601378738623534,0.5088601054760117,0.010487505190258465,0.9955980949204314,0.00024565528861187556,0.3715383640057305,0.016110992995384286,0.004401905079568602,0.00024565528861187816,0.004401905079568602,0.00024565528861187816,,,,,,
reuters-k500,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.2626598194840096,0.020278074525909476,0.48159529699803266,0.00969975344361237,0.011352305854727211,0.0001517453308859096,0.011352305854727211,0.0001517453308859096,0.010275236858982156,0.00016404183397672838,0.27632760428956277,0.02106409240087471,0.5080268887628677,0.009138523684568996,0.9968296091306964,0.0001781450819235956,0.28187129821191004,0.01356124009229138,0.003170390869303562,0.00017814508192359017,0.003170390869303562,0.00017814508192359017,,,,,,
reuters-k500,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.26805329830494273,0.01931316766890774,0.4882732563471001,0.008687147186334955,0.011535433760246069,0.0001649084873323036,0.011535433760246069,0.0001649084873323036,0.01071514644191213,0.0001773728247520021,0.27717456680088837,0.02066600671568635,0.5056598808120927,0.008240395303987853,0.997892854822825,0.00014681967590853565,0.19319227703791186,0.010695246724459267,0.0021071451771750866,0.0001468196759085214,0.0021071451771750866,0.0001468196759085214,,,,,,
