Dataset,Model,Cost,Fold,Label Index,Label Name,Coverage,Full F1,Full Hamming Accuracy,Full Precision,Full Recall,Negative Support,Positive Support,Prevalence,Rejected Error Count,Rejected Position Count,Selective F1,Selective Precision,Selective Recall
emotions,GSI_MLC_PA_MLP,0.20,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,4,2,relaxing-calm,0.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,4,3,quiet-still,0.0,0.7096774193548387,0.85,0.6875,0.7333333333333333,90,30,0.25,18,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,4,4,sad-lonely,0.0,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,31,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,4,5,angry-aggresive,0.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,23,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,0,amazed-suprised,0.0,0.6376811594202898,0.7706422018348624,0.6470588235294118,0.6285714285714286,74,35,0.3211009174311927,25,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,1,happy-pleased,0.0,0.28,0.6697247706422018,0.4375,0.20588235294117646,75,34,0.3119266055045872,36,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,2,relaxing-calm,0.0,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,3,quiet-still,0.0,0.7428571428571429,0.8348623853211009,0.65,0.8666666666666667,79,30,0.27522935779816515,18,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,4,sad-lonely,0.0,0.6172839506172839,0.7155963302752294,0.5319148936170213,0.7352941176470589,75,34,0.3119266055045872,31,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.20,5,5,angry-aggresive,0.0,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,0,amazed-suprised,0.00819672131147541,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,28,121,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,2,relaxing-calm,0.0,0.7226890756302521,0.7295081967213115,0.6515151515151515,0.8113207547169812,69,53,0.4344262295081967,33,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,3,quiet-still,0.00819672131147541,0.684931506849315,0.8114754098360656,0.5813953488372093,0.8333333333333334,92,30,0.2459016393442623,23,121,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,4,sad-lonely,0.0,0.5714285714285714,0.7295081967213115,0.5116279069767442,0.6470588235294118,88,34,0.2786885245901639,33,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,1,5,angry-aggresive,0.0,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,23,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,0,amazed-suprised,0.0,0.6133333333333333,0.7563025210084033,0.575,0.6571428571428571,84,35,0.29411764705882354,29,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,1,happy-pleased,0.0,0.5396825396825397,0.7563025210084033,0.5666666666666667,0.5151515151515151,86,33,0.2773109243697479,29,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,2,relaxing-calm,0.0,0.7037037037037037,0.7310924369747899,0.6785714285714286,0.7307692307692307,67,52,0.4369747899159664,32,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,3,quiet-still,0.025210084033613446,0.78125,0.8823529411764706,0.7142857142857143,0.8620689655172413,90,29,0.24369747899159663,14,116,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,4,sad-lonely,0.0,0.5569620253164557,0.7058823529411765,0.4782608695652174,0.6666666666666666,86,33,0.2773109243697479,35,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,2,5,angry-aggresive,0.0,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,20,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,3,0,amazed-suprised,0.024390243902439025,0.6571428571428571,0.8048780487804879,0.6388888888888888,0.6764705882352942,89,34,0.2764227642276423,24,120,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.25,3,1,happy-pleased,0.0,0.16,0.6585365853658537,0.23529411764705882,0.12121212121212122,90,33,0.2682926829268293,42,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,3,2,relaxing-calm,0.0,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,24,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,3,3,quiet-still,0.032520325203252036,0.7428571428571429,0.8536585365853658,0.6341463414634146,0.896551724137931,94,29,0.23577235772357724,18,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,3,4,sad-lonely,0.0,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,43,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,3,5,angry-aggresive,0.0,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,29,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,0,amazed-suprised,0.0,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,22,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,2,relaxing-calm,0.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,3,quiet-still,0.0,0.7096774193548387,0.85,0.6875,0.7333333333333333,90,30,0.25,18,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,4,sad-lonely,0.0,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,31,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,4,5,angry-aggresive,0.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,23,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,0,amazed-suprised,0.0,0.6376811594202898,0.7706422018348624,0.6470588235294118,0.6285714285714286,74,35,0.3211009174311927,25,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,1,happy-pleased,0.0,0.28,0.6697247706422018,0.4375,0.20588235294117646,75,34,0.3119266055045872,36,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,2,relaxing-calm,0.0,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,3,quiet-still,0.01834862385321101,0.7428571428571429,0.8348623853211009,0.65,0.8666666666666667,79,30,0.27522935779816515,18,107,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,4,sad-lonely,0.009174311926605505,0.6172839506172839,0.7155963302752294,0.5319148936170213,0.7352941176470589,75,34,0.3119266055045872,31,108,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.25,5,5,angry-aggresive,0.009174311926605505,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,108,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,1,0,amazed-suprised,0.01639344262295082,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,28,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,1,2,relaxing-calm,0.00819672131147541,0.7226890756302521,0.7295081967213115,0.6515151515151515,0.8113207547169812,69,53,0.4344262295081967,33,121,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,1,3,quiet-still,0.040983606557377046,0.684931506849315,0.8114754098360656,0.5813953488372093,0.8333333333333334,92,30,0.2459016393442623,23,117,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,1,4,sad-lonely,0.01639344262295082,0.5714285714285714,0.7295081967213115,0.5116279069767442,0.6470588235294118,88,34,0.2786885245901639,33,120,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,1,5,angry-aggresive,0.040983606557377046,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,23,117,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,0,amazed-suprised,0.008403361344537815,0.6133333333333333,0.7563025210084033,0.575,0.6571428571428571,84,35,0.29411764705882354,29,118,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,1,happy-pleased,0.0,0.5396825396825397,0.7563025210084033,0.5666666666666667,0.5151515151515151,86,33,0.2773109243697479,29,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,2,relaxing-calm,0.0,0.7037037037037037,0.7310924369747899,0.6785714285714286,0.7307692307692307,67,52,0.4369747899159664,32,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,3,quiet-still,0.05042016806722689,0.78125,0.8823529411764706,0.7142857142857143,0.8620689655172413,90,29,0.24369747899159663,14,113,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,4,sad-lonely,0.04201680672268908,0.5569620253164557,0.7058823529411765,0.4782608695652174,0.6666666666666666,86,33,0.2773109243697479,35,114,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,2,5,angry-aggresive,0.01680672268907563,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,20,117,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,3,0,amazed-suprised,0.06504065040650407,0.6571428571428571,0.8048780487804879,0.6388888888888888,0.6764705882352942,89,34,0.2764227642276423,24,115,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,3,1,happy-pleased,0.0,0.16,0.6585365853658537,0.23529411764705882,0.12121212121212122,90,33,0.2682926829268293,42,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,3,2,relaxing-calm,0.0,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,24,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,3,3,quiet-still,0.0975609756097561,0.7428571428571429,0.8536585365853658,0.6341463414634146,0.896551724137931,94,29,0.23577235772357724,18,111,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,3,4,sad-lonely,0.032520325203252036,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,43,119,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,3,5,angry-aggresive,0.008130081300813009,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,29,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,4,0,amazed-suprised,0.0,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,22,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,4,2,relaxing-calm,0.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,4,3,quiet-still,0.05,0.7096774193548387,0.85,0.6875,0.7333333333333333,90,30,0.25,18,114,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,4,4,sad-lonely,0.008333333333333333,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,31,119,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,4,5,angry-aggresive,0.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,23,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,5,0,amazed-suprised,0.0,0.6376811594202898,0.7706422018348624,0.6470588235294118,0.6285714285714286,74,35,0.3211009174311927,25,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,5,1,happy-pleased,0.0,0.28,0.6697247706422018,0.4375,0.20588235294117646,75,34,0.3119266055045872,36,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,5,2,relaxing-calm,0.009174311926605505,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,108,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,5,3,quiet-still,0.07339449541284404,0.7428571428571429,0.8348623853211009,0.65,0.8666666666666667,79,30,0.27522935779816515,18,101,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.30,5,4,sad-lonely,0.03669724770642202,0.6172839506172839,0.7155963302752294,0.5319148936170213,0.7352941176470589,75,34,0.3119266055045872,31,105,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.30,5,5,angry-aggresive,0.009174311926605505,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,108,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,1,0,amazed-suprised,0.09836065573770492,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,27,110,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,1,2,relaxing-calm,0.08196721311475409,0.7226890756302521,0.7295081967213115,0.6515151515151515,0.8113207547169812,69,53,0.4344262295081967,31,112,0.6666666666666666,0.5,1.0
emotions,GSI_MLC_PA_MLP,0.35,1,3,quiet-still,0.13114754098360656,0.684931506849315,0.8114754098360656,0.5813953488372093,0.8333333333333334,92,30,0.2459016393442623,22,106,0.6666666666666666,1.0,0.5
emotions,GSI_MLC_PA_MLP,0.35,1,4,sad-lonely,0.09016393442622951,0.5714285714285714,0.7295081967213115,0.5116279069767442,0.6470588235294118,88,34,0.2786885245901639,33,111,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,1,5,angry-aggresive,0.10655737704918032,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,23,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,2,0,amazed-suprised,0.10084033613445378,0.6133333333333333,0.7563025210084033,0.575,0.6571428571428571,84,35,0.29411764705882354,26,107,0.5714285714285714,0.4,1.0
emotions,GSI_MLC_PA_MLP,0.35,2,1,happy-pleased,0.0,0.5396825396825397,0.7563025210084033,0.5666666666666667,0.5151515151515151,86,33,0.2773109243697479,29,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,2,2,relaxing-calm,0.01680672268907563,0.7037037037037037,0.7310924369747899,0.6785714285714286,0.7307692307692307,67,52,0.4369747899159664,32,117,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,2,3,quiet-still,0.14285714285714285,0.78125,0.8823529411764706,0.7142857142857143,0.8620689655172413,90,29,0.24369747899159663,14,102,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,2,4,sad-lonely,0.1092436974789916,0.5569620253164557,0.7058823529411765,0.4782608695652174,0.6666666666666666,86,33,0.2773109243697479,32,106,0.5714285714285714,0.6666666666666666,0.5
emotions,GSI_MLC_PA_MLP,0.35,2,5,angry-aggresive,0.07563025210084033,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,20,110,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,3,0,amazed-suprised,0.1951219512195122,0.6571428571428571,0.8048780487804879,0.6388888888888888,0.6764705882352942,89,34,0.2764227642276423,20,99,0.8,0.6666666666666666,1.0
emotions,GSI_MLC_PA_MLP,0.35,3,1,happy-pleased,0.0,0.16,0.6585365853658537,0.23529411764705882,0.12121212121212122,90,33,0.2682926829268293,42,123,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,3,2,relaxing-calm,0.06504065040650407,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,24,115,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,3,3,quiet-still,0.2032520325203252,0.7428571428571429,0.8536585365853658,0.6341463414634146,0.896551724137931,94,29,0.23577235772357724,18,98,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,3,4,sad-lonely,0.12195121951219512,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,43,108,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,3,5,angry-aggresive,0.07317073170731707,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,28,114,0.8571428571428571,0.75,1.0
emotions,GSI_MLC_PA_MLP,0.35,4,0,amazed-suprised,0.06666666666666667,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,21,112,0.6666666666666666,0.5,1.0
emotions,GSI_MLC_PA_MLP,0.35,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,4,2,relaxing-calm,0.06666666666666667,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,112,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,4,3,quiet-still,0.10833333333333334,0.7096774193548387,0.85,0.6875,0.7333333333333333,90,30,0.25,18,107,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,4,4,sad-lonely,0.06666666666666667,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,30,112,0.8888888888888888,0.8,1.0
emotions,GSI_MLC_PA_MLP,0.35,4,5,angry-aggresive,0.06666666666666667,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,22,112,0.6666666666666666,1.0,0.5
emotions,GSI_MLC_PA_MLP,0.35,5,0,amazed-suprised,0.06422018348623854,0.6376811594202898,0.7706422018348624,0.6470588235294118,0.6285714285714286,74,35,0.3211009174311927,24,102,0.6666666666666666,0.5,1.0
emotions,GSI_MLC_PA_MLP,0.35,5,1,happy-pleased,0.0,0.28,0.6697247706422018,0.4375,0.20588235294117646,75,34,0.3119266055045872,36,109,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.35,5,2,relaxing-calm,0.027522935779816515,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,106,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,5,3,quiet-still,0.1926605504587156,0.7428571428571429,0.8348623853211009,0.65,0.8666666666666667,79,30,0.27522935779816515,18,88,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,5,4,sad-lonely,0.11926605504587157,0.6172839506172839,0.7155963302752294,0.5319148936170213,0.7352941176470589,75,34,0.3119266055045872,31,96,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.35,5,5,angry-aggresive,0.07339449541284404,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,101,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,1,0,amazed-suprised,0.28688524590163933,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,26,87,0.875,1.0,0.7777777777777778
emotions,GSI_MLC_PA_MLP,0.40,1,1,happy-pleased,0.02459016393442623,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,1,2,relaxing-calm,0.27049180327868855,0.7226890756302521,0.7295081967213115,0.6515151515151515,0.8113207547169812,69,53,0.4344262295081967,23,89,0.7368421052631579,0.6086956521739131,0.9333333333333333
emotions,GSI_MLC_PA_MLP,0.40,1,3,quiet-still,0.36885245901639346,0.684931506849315,0.8114754098360656,0.5813953488372093,0.8333333333333334,92,30,0.2459016393442623,22,77,0.9565217391304348,1.0,0.9166666666666666
emotions,GSI_MLC_PA_MLP,0.40,1,4,sad-lonely,0.30327868852459017,0.5714285714285714,0.7295081967213115,0.5116279069767442,0.6470588235294118,88,34,0.2786885245901639,30,85,0.88,0.9166666666666666,0.8461538461538461
emotions,GSI_MLC_PA_MLP,0.40,1,5,angry-aggresive,0.3114754098360656,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,18,84,0.6153846153846154,0.5,0.8
emotions,GSI_MLC_PA_MLP,0.40,2,0,amazed-suprised,0.23529411764705882,0.6133333333333333,0.7563025210084033,0.575,0.6571428571428571,84,35,0.29411764705882354,26,91,0.7272727272727273,0.5714285714285714,1.0
emotions,GSI_MLC_PA_MLP,0.40,2,1,happy-pleased,0.0,0.5396825396825397,0.7563025210084033,0.5666666666666667,0.5151515151515151,86,33,0.2773109243697479,29,119,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,2,2,relaxing-calm,0.1092436974789916,0.7037037037037037,0.7310924369747899,0.6785714285714286,0.7307692307692307,67,52,0.4369747899159664,32,106,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.40,2,3,quiet-still,0.33613445378151263,0.78125,0.8823529411764706,0.7142857142857143,0.8620689655172413,90,29,0.24369747899159663,14,79,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.40,2,4,sad-lonely,0.25210084033613445,0.5569620253164557,0.7058823529411765,0.4782608695652174,0.6666666666666666,86,33,0.2773109243697479,28,89,0.6666666666666666,0.7,0.6363636363636364
emotions,GSI_MLC_PA_MLP,0.40,2,5,angry-aggresive,0.226890756302521,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,19,92,0.9333333333333333,0.875,1.0
emotions,GSI_MLC_PA_MLP,0.40,3,0,amazed-suprised,0.44715447154471544,0.6571428571428571,0.8048780487804879,0.6388888888888888,0.6764705882352942,89,34,0.2764227642276423,16,68,0.75,0.7058823529411765,0.8
emotions,GSI_MLC_PA_MLP,0.40,3,1,happy-pleased,0.016260162601626018,0.16,0.6585365853658537,0.23529411764705882,0.12121212121212122,90,33,0.2682926829268293,42,121,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,3,2,relaxing-calm,0.18699186991869918,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,22,100,0.875,0.7777777777777778,1.0
emotions,GSI_MLC_PA_MLP,0.40,3,3,quiet-still,0.3089430894308943,0.7428571428571429,0.8536585365853658,0.6341463414634146,0.896551724137931,94,29,0.23577235772357724,18,85,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.40,3,4,sad-lonely,0.2682926829268293,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,42,90,0.9629629629629629,0.9285714285714286,1.0
emotions,GSI_MLC_PA_MLP,0.40,3,5,angry-aggresive,0.3821138211382114,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,21,76,0.8,0.6956521739130435,0.9411764705882353
emotions,GSI_MLC_PA_MLP,0.40,4,0,amazed-suprised,0.23333333333333334,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,19,92,0.7692307692307693,0.7142857142857143,0.8333333333333334
emotions,GSI_MLC_PA_MLP,0.40,4,1,happy-pleased,0.025,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,43,117,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,4,2,relaxing-calm,0.15,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,34,102,0.7692307692307693,0.625,1.0
emotions,GSI_MLC_PA_MLP,0.40,4,3,quiet-still,0.30833333333333335,0.7096774193548387,0.85,0.6875,0.7333333333333333,90,30,0.25,18,83,1.0,1.0,1.0
emotions,GSI_MLC_PA_MLP,0.40,4,4,sad-lonely,0.18333333333333332,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,29,98,0.9166666666666666,0.8461538461538461,1.0
emotions,GSI_MLC_PA_MLP,0.40,4,5,angry-aggresive,0.26666666666666666,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,20,88,0.8421052631578947,0.8,0.8888888888888888
emotions,GSI_MLC_PA_MLP,0.40,5,0,amazed-suprised,0.23853211009174313,0.6376811594202898,0.7706422018348624,0.6470588235294118,0.6285714285714286,74,35,0.3211009174311927,23,83,0.8333333333333334,0.8333333333333334,0.8333333333333334
emotions,GSI_MLC_PA_MLP,0.40,5,1,happy-pleased,0.027522935779816515,0.28,0.6697247706422018,0.4375,0.20588235294117646,75,34,0.3119266055045872,36,106,0.0,0.0,0.0
emotions,GSI_MLC_PA_MLP,0.40,5,2,relaxing-calm,0.1651376146788991,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,15,91,0.7692307692307693,0.625,1.0
emotions,GSI_MLC_PA_MLP,0.40,5,3,quiet-still,0.42201834862385323,0.7428571428571429,0.8348623853211009,0.65,0.8666666666666667,79,30,0.27522935779816515,16,63,0.8888888888888888,0.8888888888888888,0.8888888888888888
emotions,GSI_MLC_PA_MLP,0.40,5,4,sad-lonely,0.22935779816513763,0.6172839506172839,0.7155963302752294,0.5319148936170213,0.7352941176470589,75,34,0.3119266055045872,30,84,0.9411764705882353,1.0,0.8888888888888888
emotions,GSI_MLC_PA_MLP,0.40,5,5,angry-aggresive,0.3394495412844037,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,21,72,0.8461538461538461,0.7857142857142857,0.9166666666666666
