Dataset,Model,Cost,Fold,Scope,Reviewer Accuracy,AURC,Captured Error Count,Cost-Sensitive Utility,Coverage,Error Capture Lift,Error Capture Rate,Full Error Count,Generalized Loss,Immediate Hamming Accuracy,Immediate Instance-F1,Immediate Macro-F1,Optimistic Gain Hamming Accuracy,Optimistic Gain Macro-F1,Optimistic Hamming Accuracy,Optimistic Macro-F1,Random-Rejection Expected Capture,Rejected Error Rate,Review Load Case,Review Load Position,Reviewed Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Risk
emotions,GSI_MLC_PA_MLP,0.25,4,Operating Point,,0.08476109572609122,105,,0.5736111111111111,1.6983039424912951,0.7241379310344828,145,0.16215277777777778,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.14583333333333326,0.3027824614578948,0.9444444444444444,0.9011298791842739,0.4263888888888889,0.34201954397394135,0.9833333333333333,0.4263888888888889,307,0.09685230024213076,0.9031476997578692,0.09685230024213076
emotions,GSI_MLC_PA_MLP,0.25,5,Operating Point,,0.09839533721192949,83,,0.6131498470948012,1.589284145805885,0.6148148148148148,135,0.17622324159021407,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.12691131498470942,0.23323436157028887,0.9204892966360856,0.8648953770458584,0.38685015290519875,0.32806324110671936,0.944954128440367,0.38685015290519875,253,0.1296758104738155,0.8703241895261845,0.1296758104738155
emotions,GSI_MLC_PA_MLP,0.30,1,Operating Point,,0.10066924909672527,81,,0.7226775956284153,1.8843794692515494,0.5225806451612903,155,0.18428961748633876,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.11065573770491799,0.23565347852893836,0.8989071038251366,0.8058887999503073,0.2773224043715847,0.39901477832512317,0.8360655737704918,0.2773224043715847,203,0.13988657844990549,0.8601134215500945,0.13988657844990549
emotions,GSI_MLC_PA_MLP,0.30,2,Operating Point,,0.08997580911135387,93,,0.6764705882352942,1.9163636363636363,0.62,150,0.17689075630252102,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.13025210084033623,0.244413612318918,0.9201680672268908,0.8515258651147732,0.3235294117647059,0.4025974025974026,0.9327731092436975,0.3235294117647059,231,0.11801242236024845,0.8819875776397516,0.11801242236024845
emotions,GSI_MLC_PA_MLP,0.30,3,Operating Point,,0.08746538183599448,72,,0.7249322493224932,1.8177339901477834,0.5,144,0.1800813008130081,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.09756097560975607,0.18707487144292456,0.9024390243902439,0.7952557522177774,0.2750677506775068,0.35467980295566504,0.8780487804878049,0.2750677506775068,203,0.1345794392523365,0.8654205607476635,0.1345794392523365
emotions,GSI_MLC_PA_MLP,0.30,4,Operating Point,,0.08476109572609122,88,,0.6722222222222223,1.8515488018702513,0.6068965517241379,145,0.1775,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.12222222222222223,0.2542485196153208,0.9208333333333334,0.8525959373416999,0.3277777777777778,0.3728813559322034,0.95,0.3277777777777778,236,0.11776859504132231,0.8822314049586777,0.11776859504132231
emotions,GSI_MLC_PA_MLP,0.30,5,Operating Point,,0.09839533721192949,74,,0.6896024464831805,1.7659551176792556,0.5481481481481482,135,0.18639143730886854,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.11314984709480125,0.20925884343283652,0.9067278287461774,0.840919858908406,0.3103975535168196,0.3645320197044335,0.8623853211009175,0.3103975535168196,203,0.1352549889135255,0.8647450110864745,0.1352549889135255
emotions,GSI_MLC_PA_MLP,0.35,1,Operating Point,,0.10066924909672527,60,,0.7978142076502732,1.9145597210113339,0.3870967741935484,155,0.20054644808743166,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.08196721311475408,0.15979358986722547,0.8702185792349727,0.7300289112885944,0.20218579234972678,0.40540540540540543,0.7459016393442623,0.20218579234972678,148,0.16267123287671237,0.8373287671232876,0.16267123287671237
emotions,GSI_MLC_PA_MLP,0.35,2,Operating Point,,0.08997580911135387,73,,0.7689075630252101,2.1059393939393938,0.4866666666666667,150,0.18872549019607834,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.10224089635854339,0.1943096296055189,0.892156862745098,0.8014218824013741,0.23109243697478993,0.44242424242424244,0.8487394957983193,0.23109243697478993,165,0.14025500910746813,0.8597449908925319,0.14025500910746813
emotions,GSI_MLC_PA_MLP,0.35,3,Operating Point,,0.08746538183599448,62,,0.7899728997289973,2.0500000000000003,0.4305555555555556,144,0.18462059620596202,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.08401084010840099,0.1554492481636386,0.8888888888888888,0.7636301289384915,0.21002710027100271,0.4,0.7398373983739838,0.21002710027100271,155,0.14065180102915953,0.8593481989708405,0.14065180102915953
