Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
yeast,GSI_MLC_PA_MLP,3,0.7936341900777047,0.20636580992229528,0.5043617586504616,0.614574802231706,0.45686260581176213,0.3392806354296733,0.35471531050680166,0.6337841421373641,0.15690376569037656
yeast,GSI_MLC_PA_MLP,4,0.7900118553645524,0.20998814463544754,0.4897628478022669,0.5988706314432455,0.4428236942670528,0.3370821179996553,0.3480646033730614,0.6256274768824307,0.14730290456431536
yeast,GSI_MLC_PA_MLP,5,0.7896743913171018,0.2103256086828982,0.4867988331540693,0.6058873934643956,0.5107746795561113,0.35322726675879285,0.37063561703341874,0.6261730969760166,0.1273100616016427
genbase,MLC_PA_MLP,1,0.9621275410749095,0.0378724589250905,0.22556390977443608,0.22556390977443608,0.037037037037037035,0.032679738562091505,0.034722222222222224,0.30612244897959184,0.22556390977443608
genbase,MLC_PA_MLP,2,0.9621212121212122,0.03787878787878788,0.23863636363636365,0.2398989898989899,0.07407407407407407,0.037884289518276444,0.04273504273504274,0.32160804020100503,0.23484848484848486
genbase,MLC_PA_MLP,3,0.9632435465768799,0.03675645342312009,0.25,0.25,0.037037037037037035,0.03492063492063492,0.03594771241830065,0.3350253807106599,0.25
genbase,MLC_PA_MLP,4,0.9618406285072951,0.038159371492704826,0.22727272727272727,0.22727272727272727,0.037037037037037035,0.032679738562091505,0.034722222222222224,0.30612244897959184,0.22727272727272727
genbase,MLC_PA_MLP,5,0.9624060150375939,0.03759398496240601,0.22932330827067668,0.23057644110275688,0.07407407407407407,0.03638344226579521,0.04145622895622896,0.3147208121827411,0.22556390977443608
genbase,GSI_MLC_PA_MLP,1,0.9830130882762462,0.016986911723753828,0.6378446115288221,0.6587540279269601,0.5185185185185185,0.31571979219038043,0.3667411302772508,0.7749077490774908,0.5639097744360902
genbase,GSI_MLC_PA_MLP,2,0.9820426487093153,0.017957351290684626,0.6251262626262626,0.6462662337662337,0.4444444444444444,0.3066566512644944,0.34810564163505336,0.762962962962963,0.553030303030303
genbase,GSI_MLC_PA_MLP,3,0.9834455667789002,0.01655443322109989,0.6630050505050505,0.6811147186147185,0.47530864197530864,0.3080857414190748,0.3471083434368459,0.7822878228782287,0.6060606060606061
genbase,GSI_MLC_PA_MLP,4,0.9809203142536476,0.019079685746352413,0.6079545454545454,0.6272005772005773,0.48148148148148145,0.2842509523882073,0.33392267029212824,0.7424242424242424,0.5454545454545454
genbase,GSI_MLC_PA_MLP,5,0.9818991924255083,0.018100807574491784,0.6152882205513784,0.6275689223057644,0.5185185185185185,0.31966370593821575,0.37622646961573986,0.7565543071161048,0.5789473684210527
medical,MLC_PA_MLP,1,0.9773148148148149,0.022685185185185187,0.24045138888888887,0.26215277777777773,0.13396087117017352,0.0467116936561381,0.06497326689362266,0.3836477987421384,0.17708333333333334
medical,MLC_PA_MLP,2,0.9803591470258137,0.01964085297418631,0.3451178451178451,0.3627946127946127,0.13271604938271606,0.062143650480174034,0.07987896393125152,0.4837758112094395,0.29292929292929293
medical,MLC_PA_MLP,3,0.9802849002849003,0.019715099715099715,0.3564102564102564,0.3786324786324786,0.15915750915750917,0.07024125291352526,0.09015482302959779,0.5071225071225072,0.2923076923076923
medical,MLC_PA_MLP,4,0.9798679867986799,0.02013201320132013,0.3118811881188119,0.32986798679867985,0.13324115971174794,0.06098625518436839,0.07855991473682629,0.4633431085043988,0.25742574257425743
medical,MLC_PA_MLP,5,0.9792902850494474,0.020709714950552648,0.35427574171029663,0.37329842931937174,0.16057826694619146,0.06689296673915214,0.08501684035535313,0.4885057471264368,0.29842931937172773
medical,GSI_MLC_PA_MLP,1,0.9787037037037037,0.021296296296296296,0.32465277777777785,0.3524305555555555,0.20813114534044766,0.09468788413232859,0.12465409980026203,0.4742857142857143,0.24479166666666666
medical,GSI_MLC_PA_MLP,2,0.9789001122334455,0.021099887766554432,0.3741582491582492,0.4001683501683501,0.18836767557264447,0.10231250111525385,0.1246808914530936,0.49732620320855614,0.29797979797979796
medical,GSI_MLC_PA_MLP,3,0.9794871794871794,0.020512820512820513,0.36538461538461536,0.39658119658119656,0.21866819827346143,0.09106100426376608,0.11730419540817096,0.5135135135135135,0.2717948717948718
medical,GSI_MLC_PA_MLP,4,0.9812981298129813,0.0187018701870187,0.4125412541254126,0.4346534653465347,0.26165721409271464,0.12664001500479485,0.1624061370728037,0.5502645502645502,0.3465346534653465
medical,GSI_MLC_PA_MLP,5,0.9802210587550901,0.01977894124490983,0.40575916230366493,0.42652705061082025,0.2545176608855854,0.09344058578677118,0.12488335486239051,0.5355191256830601,0.34554973821989526
cal500,MLC_PA_MLP,1,0.8630932058723113,0.13690679412768864,0.19569153555613875,0.321822713029383,0.047190456985986055,0.048933527239099835,0.042535166994053485,0.3172531214528944,0.0
cal500,MLC_PA_MLP,2,0.8612154318880164,0.1387845681119836,0.1917090234356541,0.31588696849243036,0.04628428712574576,0.05185085257022263,0.042189973084178704,0.3092608326253186,0.0
cal500,MLC_PA_MLP,3,0.8647079521463759,0.1352920478536242,0.19660041088228297,0.32419817077155594,0.04243763540523482,0.049690009094987046,0.04120642833294748,0.32007073386383733,0.0
cal500,MLC_PA_MLP,4,0.8638204707170225,0.13617952928297755,0.1849614593674363,0.3062832576586232,0.04538096759058646,0.04756232273473653,0.039605892699828525,0.3007307476110174,0.0
cal500,MLC_PA_MLP,5,0.8613579808034127,0.13864201919658728,0.18353223203610766,0.30608951520079686,0.04456744980109547,0.049431063864465816,0.040272575031177406,0.301909307875895,0.0
cal500,GSI_MLC_PA_MLP,1,0.8634915215659497,0.1365084784340503,0.2205122088464915,0.35462549574920355,0.10533355962374413,0.06678556879472657,0.06703903779915414,0.35562718237980123,0.0
cal500,GSI_MLC_PA_MLP,2,0.859110048935928,0.14088995106407193,0.20906234916866587,0.33864278966866906,0.09833650254000946,0.0675446218550649,0.06592646592044597,0.3351235230934479,0.0
cal500,GSI_MLC_PA_MLP,3,0.8649425287356322,0.13505747126436782,0.2115823432961532,0.34389865337926817,0.10207080992967796,0.061478252295588766,0.06136250067941568,0.34368766030208037,0.0
cal500,GSI_MLC_PA_MLP,4,0.8656814449917898,0.1343185550082102,0.20614190477830016,0.333813176460127,0.1229677700987992,0.06093324090369059,0.06331196791272303,0.33278955954323003,0.0
cal500,GSI_MLC_PA_MLP,5,0.8615949757080222,0.13840502429197774,0.21837921048990633,0.350363448534661,0.11093220005092531,0.07501175090768693,0.07899202444867183,0.3532668881506091,0.0
enron,MLC_PA_MLP,1,0.9487713909609478,0.051228609039052214,0.3573964633557657,0.4547916876405248,0.2030945902626971,0.09095079555260528,0.11432424538380605,0.47586980920314254,0.11337209302325581
enron,MLC_PA_MLP,2,0.9468013843920956,0.05319861560790443,0.3358105569644031,0.4352306306448318,0.22301145807371148,0.08804147766035005,0.10777924901450699,0.4760857614073667,0.07100591715976332
enron,MLC_PA_MLP,3,0.9453650533223954,0.054634946677604594,0.34452391408913147,0.4445423175857958,0.21482689186588202,0.08042207699636836,0.09997146546606595,0.4597079502433748,0.08695652173913043
enron,MLC_PA_MLP,4,0.9471698113207547,0.052830188679245285,0.35221511490168206,0.4536260257155779,0.19757117505693353,0.08335809137114239,0.10510873278784356,0.4765625,0.1044776119402985
enron,MLC_PA_MLP,5,0.9449500554938957,0.05504994450610433,0.3153034547152194,0.41055534334946103,0.20651834630976482,0.08470987507242443,0.106307036391025,0.44456886898096304,0.07647058823529412
enron,GSI_MLC_PA_MLP,1,0.952939885914875,0.04706011408512505,0.384406767328279,0.48584747778061727,0.25265279439685245,0.13976888022942202,0.17103970008172487,0.5484210526315789,0.09011627906976744
enron,GSI_MLC_PA_MLP,2,0.9504856536786871,0.04951434632131294,0.38207828496290036,0.4869189653213322,0.20605304493181248,0.12900914934520077,0.1475835363660054,0.5425477050025787,0.07692307692307693
enron,GSI_MLC_PA_MLP,3,0.950287120590648,0.04971287940935193,0.3755315055315055,0.48252013686796297,0.24551996733253276,0.12496631231519532,0.1509281994924572,0.536460989291178,0.06086956521739131
enron,GSI_MLC_PA_MLP,4,0.950887074063644,0.04911292593635595,0.392408627856389,0.49701837134672955,0.24893540016033827,0.13187492302803389,0.15931724889724175,0.5495867768595041,0.11343283582089553
enron,GSI_MLC_PA_MLP,5,0.9521642619311875,0.04783573806881243,0.38522642390289447,0.49279942279942274,0.2450697950594593,0.1306063153162751,0.1552861054198498,0.5515088449531738,0.07941176470588235
reuters-k500,MLC_PA_MLP,1,0.9865980711544045,0.013401928845595587,0.07779623477297895,0.0812015503875969,0.07397349144921961,0.014610315362457344,0.022437548666596183,0.11501597444089456,0.06893687707641195
reuters-k500,MLC_PA_MLP,2,0.9863191395077147,0.01368086049228538,0.05556016597510372,0.057731673582295986,0.07887588641689747,0.00973709598164505,0.015519442154878504,0.08216216216216216,0.04979253112033195
reuters-k500,MLC_PA_MLP,3,0.9862682596458785,0.013731740354121549,0.06268448900027847,0.065942634363687,0.07646106199191072,0.011445561939727691,0.017616814830714485,0.0951362907536077,0.05430242272347535
reuters-k500,MLC_PA_MLP,4,0.9863220778800837,0.013677922119916251,0.06677768526228142,0.06952539550374688,0.07228342636772843,0.01168937189290622,0.01809228160864491,0.09711846318036287,0.059117402164862616
reuters-k500,MLC_PA_MLP,5,0.9862954613888459,0.013704538611154062,0.0751606594020676,0.07792679519418831,0.08813785489851393,0.013763986458406242,0.021575079343697536,0.10805084745762712,0.06789606035205364
reuters-k500,GSI_MLC_PA_MLP,1,0.9867916008128246,0.013208399187175434,0.12260520487264674,0.12704872646733112,0.12729814530499853,0.02832894262849234,0.04198432141346747,0.1702127659574468,0.11212624584717608
reuters-k500,GSI_MLC_PA_MLP,2,0.9866897635257624,0.013310236474237602,0.09272475795297372,0.09681485872357241,0.16278317152103558,0.025022333759769016,0.04069453728059082,0.14137214137214138,0.08049792531120332
reuters-k500,GSI_MLC_PA_MLP,3,0.9866251388990275,0.013374861100972496,0.10654413812308548,0.11330309901738472,0.14312943603064263,0.030207525768202733,0.04671016001458146,0.17010568696527428,0.0885547201336675
reuters-k500,GSI_MLC_PA_MLP,4,0.9867990267010501,0.013200973298949904,0.11083356462207418,0.11584790452400777,0.14579375021748964,0.026898877814509236,0.04228131354958946,0.1655595298926929,0.0974188176519567
