Dataset,Model,Cost,Fold,Group,DL Coverage,DL Full Instance Jaccard,DL Full Macro Precision,DL Full Macro Recall,DL Full Macro-F1,DL Label Count,IL Coverage,IL Full Instance Jaccard,IL Full Macro Precision,IL Full Macro Recall,IL Full Macro-F1,IL Label Count
scene,GSI_MLC_PA_MLP,0.30,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.30,2,IL,,,,,,,0.897489539748954,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.30,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.30,3,IL,,,,,,,0.8845628415300546,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.30,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.30,4,IL,,,,,,,0.8943173943173943,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,0.30,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.30,5,IL,,,,,,,0.8866943866943867,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.35,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.35,1,IL,,,,,,,0.9175365344467641,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,0.35,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.35,2,IL,,,,,,,0.9229428172942817,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.35,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.35,3,IL,,,,,,,0.9139344262295082,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.35,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.35,4,IL,,,,,,,0.9255024255024255,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,0.35,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.35,5,IL,,,,,,,0.9151074151074151,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.40,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.40,1,IL,,,,,,,0.9460681976339597,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,0.40,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.40,2,IL,,,,,,,0.954323570432357,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.40,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.40,3,IL,,,,,,,0.9426229508196722,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.40,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.40,4,IL,,,,,,,0.9532224532224532,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,0.40,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.40,5,IL,,,,,,,0.9476784476784477,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.50,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.50,1,IL,,,,,,,1.0,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,0.50,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.50,2,IL,,,,,,,1.0,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.50,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.50,3,IL,,,,,,,1.0,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.50,4,DL,,,,,,0,,,,,,
